게임이름,게임순위,총 평가,긍정적인 평가 비율,출시일,앞서 해보기 출시 일자,app_id
Affogato,776,931,82,"17 Aug, 2023",,1983970
Barony,777,7277,92,"24 Jun, 2015",,371970
Depersonalization,778,5296,93,"9 Aug, 2024","20 Dec, 2022",1477070
Siralim 2,779,428,92,"13 Aug, 2016",,464620
Chicory: A Colorful Tale,780,2922,97,"11 Jun, 2021",,1123450
RoboCop: Rogue City,781,15956,87,"3 Nov, 2023",,1681430
Archmage Ricka,782,146,88,"4 Nov, 2022",,1981500
Final Fantasy IV (3D Remake),783,2467,84,"18 Sep, 2014",,312750
Behind the Frame: The Finest Scenery,784,4558,95,"25 Aug, 2021",,1634150
WORLD OF HORROR,785,8567,91,"20 Oct, 2023","21 Feb, 2020",913740
Across the Obelisk,786,9821,82,"8 Apr, 2021","9 Apr, 2021",1385380
Touhou: Scarlet Curiosity,787,1115,92,"12 Jul, 2018",,845880
Paper Sorcerer,788,417,83,"21 Nov, 2013",,263560
Rhapsody: A Musical Adventure,789,144,93,"31 Aug, 2022",,1866430
The Legend of Heroes: Sen no Kiseki II KAI -The Erebonian Civil War-,790,310,86,"25 Feb, 2021",,1450090
Bloodstained: Ritual of the Night,791,28032,93,"18 Jun, 2019",,692850
Snufkin: Melody of Moominvalley,792,2458,97,"8 Mar, 2024",,1808680
Divinity: Original Sin (Classic),793,8071,90,"1 Jul, 2014",,230230
Love Curse: Find Your Soulmate,794,1560,96,"19 Apr, 2025",,3069120
Epics of Distant Realm: Holy Return,795,177,83,"17 Mar, 2022",,1833300
King's Bounty: The Legend,796,2643,91,"23 Sep, 2008",,25900
Fallen ~Makina and the City of Ruins~,797,1854,85,"23 Feb, 2018",,791330
Halcyon 6: Starbase Commander,798,958,80,"9 Sep, 2016",,371200
Heroes of the Three Kingdoms,799,602,93,"13 Nov, 2020",,1437820
DungeonTop,800,443,81,"22 Jun, 2020","16 Jan, 2020",1146230
Bit Heroes Quest,801,3184,80,"14 Dec, 2017",,666860
Little Witch in the Woods,802,7191,89,"17 May, 2022","17 May, 2022",1594940
Ni no Kuni Wrath of the White Witch™ Remastered,803,3564,84,"20 Sep, 2019",,798460
Fable Anniversary,804,12856,85,"13 Sep, 2014",,288470
Wizardry 7: Crusaders of the Dark Savant,805,215,86,"11 Sep, 2013",,245430
QUESTER,806,148,87,"15 May, 2023",,1754460
Tails of Iron,807,10703,88,"17 Sep, 2021",,1283410
Shadowrun Returns,808,9279,88,"26 Jul, 2013",,234650
Eris Dysnomia,809,212,91,"19 Aug, 2023",,2377420
Forgotten Realms: The Archives - Collection One,810,222,91,"30 Mar, 2022",,1882240
Vaporum: Lockdown,811,251,84,"16 Sep, 2020",,1161880
Undead World,812,124,90,"11 Mar, 2023","11 Mar, 2023",2193420
Monster Sanctuary,813,9355,91,"9 Dec, 2020","29 Aug, 2019",814370
Gurumin: A Monstrous Adventure,814,612,91,"31 Mar, 2015",,322290
Asgard's Fall — Viking Survivors,815,744,85,"9 Apr, 2025","9 Apr, 2025",2780710
Fate Seeker II,816,11156,89,"22 Nov, 2021",,1559390
Tails Noir: Prologue,817,4124,96,"25 Apr, 2019",,992310
A Random Maze 某个迷宫,818,498,95,"11 Mar, 2021",,1164100
Promise Mascot Agency,819,1172,97,"10 Apr, 2025",,2585830
The Legend of Nayuta: Boundless Trails,820,133,93,"11 Dec, 2021",,1668530
Mass Effect (2007),821,14739,93,"28 May, 2008",,17460
The Legend of Heroes: Sen no Kiseki I KAI -Thors Military Academy 1204-,822,519,85,"8 Feb, 2021",,1450120
Dark Hunting Ground,823,343,95,"8 Nov, 2024","8 Nov, 2024",2494810
A Gay Love Story About Gay Love,824,203,87,"14 Sep, 2020",,1384700
Gone Rogue,825,245,87,"2 Mar, 2023",,1803600
Robin Hood - Sherwood Builders - Bandit's Trail,826,1041,83,"9 Aug, 2023",,2465830
Shadowrun: Dragonfall - Director's Cut,827,5180,89,"19 Sep, 2014",,300550
The Imperial Gatekeeper,828,1934,80,"3 Sep, 2022",,1933650
Stories from the Outbreak,829,126,83,"21 Feb, 2024","28 Mar, 2023",1968630
Chevalier Historie,830,362,84,"26 Feb, 2022",,1413960
河洛群俠傳 (Ho Tu Lo Shu ： The Books of Dragon),831,9169,82,"15 Nov, 2018",,952860
Shadows of Doubt,832,12748,84,"27 Sep, 2024","24 Apr, 2023",986130
Ys IX -Monstrum NOX-,833,435,90,"20 Jan, 2022",,1732330
Wasteland 2: Director's Cut,834,4624,82,"19 Sep, 2014",,240760
Keylocker | Turn Based Cyberpunk Action,835,165,89,"19 Sep, 2024",,1325040
ZEPHON,836,1197,87,"8 Nov, 2024",,1481170
Crisis in the Kremlin,837,1298,83,"20 Mar, 2017",,599750
Yggdra Union,838,230,95,"27 Jul, 2023","7 Feb, 2023",2107860
The Genesis Project,839,1752,85,"14 Apr, 2022","14 Apr, 2022",1610900
Command & Conquer Red Alert™ 2 and Yuri’s Revenge™,840,7970,93,"8 Mar, 2024",,2229850
Niplheim's Hunter - Branded Azel,841,748,90,"7 Jan, 2019",,965670
Queen's Wish: The Conqueror,842,263,80,"11 Sep, 2019",,1058130
Mega Man Battle Network Legacy Collection Vol. 1,843,1111,87,"14 Apr, 2023",,1798010
Sister Travel,844,642,89,"25 Jan, 2019",,959890
FOUNTAINS,845,229,89,"20 Dec, 2024",,1841240
Noel the Mortal Fate S1-7,846,2471,96,"14 May, 2018",,850000
Ruza,847,150,96,"12 Nov, 2022",,2177620
Survivalist: Invisible Strain,848,3175,88,"25 Apr, 2025","1 Jun, 2020",1054510
Dark Bestiary,849,499,88,"13 Jul, 2020","27 Jul, 2019",1020730
Gothic II: Gold Edition,850,10946,92,"29 Nov, 2005",,39510
Songs for a Hero - Definitive Edition,851,2124,96,"30 Apr, 2020",,389170
Chaos Galaxy 2,852,264,83,"6 Jan, 2023","25 Jul, 2022",1537910
Sands of Salzaar,853,21056,81,"16 Dec, 2021","3 Jan, 2020",1094520
Ticy Adventure Club,854,3056,98,"2 Dec, 2022",,2135690
Lunacid,855,8125,91,"31 Oct, 2023","16 Mar, 2022",1745510
Walking Zombie 2,856,12481,87,"11 Oct, 2019",,965200
Loren The Amazon Princess,857,421,83,"16 Jan, 2014",,257970
Half Minute Hero: The Second Coming,858,446,92,"5 Apr, 2014",,240970
Billionaire Lovers,859,3451,95,"3 Jul, 2021",,1578860
Garden Story,860,1226,90,"12 Aug, 2021",,1062140
Soda Dungeon 2,861,5417,94,"10 Jul, 2020",,946050
Contradiction: Spot The Liar,862,2728,95,"10 Jul, 2015",,373390
Zwei: The Ilvard Insurrection,863,470,95,"1 Nov, 2017",,427700
枝江第一舞斗会,864,228,84,"26 Jul, 2022",,1864590
Sucker for Love: First Date,865,2437,98,"20 Jan, 2022",,1574270
Hello Charlotte EP3: Childhood's End,866,2358,98,"5 Jan, 2018",,760890
Despot's Game: Dystopian Battle Simulator,867,2711,84,"30 Sep, 2022","15 Oct, 2021",1227280
Suits: A Business RPG,868,891,89,"5 Jan, 2016",,410670
Neptunia: Sisters VS Sisters,869,607,82,"25 Jan, 2023",,1932160
DRAGON BALL XENOVERSE,870,16368,89,"27 Feb, 2015",,323470
Avadon 2: The Corruption,871,161,81,"31 Oct, 2013",,233310
Punch Club,872,11303,82,"9 Jan, 2016",,394310
Gothic 1,873,11313,91,"15 Mar, 2001",,65540
The Legend of Heroes: Sen no Kiseki III,874,434,83,"25 Mar, 2021",,1450080
Zombie Shooter,875,795,83,"29 Dec, 2007",,33130
Monster Hunter Stories 2: Wings of Ruin,876,10954,81,"9 Jul, 2021",,1277400
Moonlighter,877,15413,82,"29 May, 2018",,606150
Terra Memoria,878,248,87,"27 Mar, 2024",,1912750
The Last Flame: Prologue,879,327,86,"9 Jan, 2024",,2517810
Grimlord,880,803,80,"20 Dec, 2024","23 Jun, 2023",1910860
Dungeon Clawler,881,2370,89,"22 Nov, 2024","22 Nov, 2024",2356780
Craft The World,882,14106,88,"25 Nov, 2014",,248390
KINGDOM HEARTS HD 2.8 Final Chapter Prologue,883,372,82,"14 Jun, 2024",,2552440
苍白花树繁茂之时Blood Flowers,884,206,83,"14 Apr, 2023","3 Nov, 2022",2094190
Beyond Galaxyland,885,210,87,"25 Sep, 2024",,1543710
Neptunia x SENRAN KAGURA: Ninja Wars,886,908,82,"12 May, 2022",,1836860
Brutal Orchestra,887,1633,97,"18 Dec, 2021",,1734320
Waste Walkers,888,142,80,"2 Jun, 2015",,371100
Kynseed,889,2892,82,"7 Dec, 2022","8 Nov, 2018",758870
Wayward,890,1157,86,"23 Apr, 2016",,379210
A Magical High School Girl / 魔法の女子高生,891,141,80,"23 Nov, 2016",,555630
Liz ~The Tower and the Grimoire~,892,480,89,"14 Feb, 2020",,1078330
Wooden Ocean,893,172,97,"10 Jun, 2020",,684000
Multiverse loot Hunter - Three Kingdoms,894,160,83,"30 Sep, 2024",,3214000
Ajax’s Trial,895,326,81,"27 May, 2023",,2422080
Rune Factory 4 Special,896,1738,87,"8 Dec, 2021",,1580240
Siralim,897,194,84,"24 Apr, 2015",,362090
Prison Life 2,898,166,81,"30 Mar, 2023",,2125160
Pages of Time: Prologue,899,2666,97,"24 Nov, 2022",,2207540
Vigilantes,900,268,80,"4 Oct, 2018",,545600
Beacon Pines,901,2320,97,"22 Sep, 2022",,1269640
MidBoss,902,207,84,"26 May, 2017",,561740
Ancient Dungeon,903,1335,95,"4 Nov, 2021","4 Nov, 2021",1125240
Kingdoms of Amalur: Reckoning™,904,11815,87,,,102500
Warsim: The Realm of Aslona,905,1807,96,"21 Dec, 2022","29 Jun, 2017",659540
Popup Dungeon,906,593,80,"13 Aug, 2020",,349730
英雄黄昏-文字三国志&曹贼模拟器,907,3262,97,"30 Sep, 2021",,1754720
Sea Fantasy,908,362,85,"7 Jan, 2025",,2835110
Islands of the Caliph,909,231,89,"30 Sep, 2023",,1845670
逗比危机,910,189,100,"2 Oct, 2024",,2857730
Critter Cove,911,1261,95,"11 Sep, 2024","11 Sep, 2024",1631470
Legend of Grimrock,912,4564,93,"12 Apr, 2012",,207170
Hamidashi Creative,913,1702,96,"30 Sep, 2022",,1604380
Explorer of Yggdrasil,914,242,85,"13 Mar, 2021",,1328900
Battle Chef Brigade Deluxe,915,1481,95,"21 Nov, 2017",,452570
Keep Driving,916,2624,94,"6 Feb, 2025",,2756920
Diabolic,917,299,84,"27 Mar, 2018",,801290
Dark Messiah of Might & Magic,918,8379,89,"25 Oct, 2006",,2100
Plushie from the Sky,919,310,96,"6 May, 2024",,1679510
Arco,920,1443,96,"16 Aug, 2024",,2366970
The Legend of Tianding,921,2991,95,"2 Nov, 2021",,1406850
Cattails | Become a Cat!,922,2223,95,"1 Dec, 2017",,634160
StarCrawlers,923,777,83,"24 May, 2017",,318970
Word Game,924,5565,93,"21 Jan, 2022",,1109570
Black Book,925,4775,93,"11 Aug, 2021",,1138660
Obenseuer,926,952,94,"12 Dec, 2018","12 Dec, 2018",951240
Mosaique Neko Waifus 2,927,2563,95,"5 Jun, 2020",,1299120
Armello,928,10818,82,"2 Sep, 2015",,290340
School Days,929,2582,96,"31 Aug, 2024",,1991040
School Days,929,2582,96,"31 Aug, 2024",,3100110
Kagura Survivors: Endless Night,930,2584,81,"1 Apr, 2023","1 Apr, 2023",2348120
Gun Witch,931,250,92,"1 Jan, 2021",,1502790
Smalland: Survive the Wilds,932,6626,83,"15 Feb, 2024","29 Mar, 2023",768200
Endgame of Devil,933,920,88,"9 Apr, 2023",,2343600
Athenian Rhapsody: Thunder Goober's Personality Dungeon,934,144,91,"24 Mar, 2023",,2202710
Lords of the Realm II,935,1456,96,"31 Oct, 1996",,397350
Tower of Kalemonvo,936,285,85,"29 Mar, 2025",,2351860
Princess Remedy in a World of Hurt,937,2863,97,"1 Dec, 2014",,407900
Hand Simulator: Survival,938,7573,86,"17 Dec, 2019",,924140
Wyvia,939,121,95,"19 Oct, 2023",,1579660
Labyrinth of Galleria: The Moon Society,940,428,84,"15 Feb, 2023",,1998340
Ocean's Heart,941,1255,82,"21 Jan, 2021",,1393750
Card Hunter,942,5233,85,"14 Jul, 2015",,293260
Ancestors: The Humankind Odyssey,943,8207,80,"28 Aug, 2020",,536270
Arisen Force: HeroTest,944,339,85,"23 Oct, 2024",,2951840
Command & Conquer™ Generals,945,1439,87,"8 Mar, 2024",,2229870
Succubus Prison,946,123,81,"15 Jul, 2023",,2300920
Zwei: The Arges Adventure,947,322,88,"25 Jan, 2018",,427680
Cattails: Wildwood Story,948,1130,97,"20 Oct, 2023",,1882500
Fortune Summoners,949,765,84,"31 Jan, 2012",,203510
Last Command,950,1880,95,"25 Oct, 2022",,1487270
Knight Bewitched,951,145,92,"18 Apr, 2018",,815150
BLACK BOX LSS - The Shining Immortal,952,1711,98,"20 Oct, 2023",,2434340
SAS: Zombie Assault 4,953,9089,86,"16 Oct, 2017",,678800
DUNGEON RAZE,954,355,84,"3 Jan, 2025",,3281300
Trick & Treat,955,2358,96,"27 Sep, 2016",,497640
BOOK OF HOURS,956,3329,91,"18 Aug, 2023",,1028310
Tina: Swordswoman of the Scarlet Prison,957,473,83,"2 Aug, 2019",,1015770
Choice of Robots,958,1883,96,"20 Dec, 2014",,339350
Fishing Paradiso,959,251,91,"2 Jun, 2022",,1781030
Erenshor,960,906,94,"15 Apr, 2025","15 Apr, 2025",2382520
Princesses Never Lose!,961,389,80,"20 Mar, 2020",,1058060
EverQuest,962,2392,80,"14 Dec, 2012",,205710
Survivalist,963,2125,80,"31 Jan, 2015",,340050
Torchlight,964,5097,90,"28 Oct, 2009",,41500
Xanadu Land,965,1282,91,"18 Jan, 2024","18 Jan, 2024",2258890
Hello Charlotte EP2: Requiem Aeternam Deo,966,1911,97,"8 Oct, 2016",,557630
Silent Storm Gold Edition,967,914,88,"9 Sep, 2004",,254960
Dog Brew,968,1452,97,"1 May, 2024",,2883280
The Legend of Heroes: Trails of Cold Steel II,969,2469,93,"15 Feb, 2018",,748490
Game Master Engine,970,199,80,"9 Mar, 2021","9 Mar, 2021",1451680
Fable - The Lost Chapters,971,6934,92,"20 Dec, 2011",,204030
Borderlands Game of the Year Enhanced,972,15653,83,"31 Aug, 2023",,729040
Fallout 3,973,17051,80,"28 Oct, 2008",,22300
The Legend of Heroes: Trails of Cold Steel III,974,2492,92,"24 Mar, 2020",,991270
像素女友,975,1369,98,"20 Aug, 2020",,1368860
Chinese Parents,976,22014,91,"29 Sep, 2018",,736190
OneBit Adventure,977,617,87,"19 Aug, 2022",,1688320
Alice in the Nightmare Land,978,240,82,"8 Jun, 2024",,2583430
Apostle: Rebellion,979,297,81,"30 Jul, 2022",,1419750
We Who Are About To Die,980,7157,88,"15 Nov, 2022","15 Nov, 2022",973230
The Rangers In The South,981,664,84,"9 Jan, 2025",,3074110
The Life and Suffering of Sir Brante — Chapter 1&2,982,2027,96,"1 Dec, 2020",,1460090
The Test: Secrets of the Soul,983,1472,97,"21 Feb, 2023",,2231890
The Ranch of Rivershine,984,1307,94,"24 May, 2025","12 May, 2023",1559600
DOTOKOI / 像素男友,985,1106,98,"24 Dec, 2019",,1198320
Haven,986,4309,90,"3 Dec, 2020",,983970
The Legend of Heroes: Trails of Cold Steel IV,987,2019,92,"9 Apr, 2021",,1198090
RUINSMAGUS,988,170,80,"8 Jul, 2022",,1701560
Yao-Guai Hunter,989,1716,83,"17 Apr, 2025","3 Apr, 2023",1915510
ATOM RPG Trudograd,990,3643,85,"14 Sep, 2021","12 May, 2020",1139940
Nigudin really fought against Furong Wangyuan,991,1433,97,"31 Dec, 2024",,3378000
Divinity II: Developer's Cut,992,4002,84,"30 Oct, 2012",,219780
Swords and Sandals Classic Collection,993,2537,92,"19 Apr, 2019",,1055430
Demon's Rise - Lords of Chaos,994,142,81,"25 Apr, 2018",,844420
Demons Roots,995,1664,93,"14 Jan, 2023",,1933660
Mega Man Battle Network Legacy Collection Vol. 2,996,439,86,"14 Apr, 2023",,1798020
Magicka,997,18641,85,"26 Jan, 2011",,42910
Sword of the Stars: The Pit,998,1111,83,"21 Feb, 2013",,233700
坦率的小红帽和爱说谎的狼,999,1066,98,"16 Jan, 2020",,1216080
Undernauts: Labyrinth of Yomi,1000,144,86,"5 Nov, 2021",,1570510
失业了，我获得了亿万游戏财产！,1001,2345,87,"8 Aug, 2024",,2875140
Overlord™,1002,4674,94,"26 Jun, 2007",,11450
Shadowrun: Hong Kong - Extended Edition,1003,3430,86,"21 Aug, 2015",,346940
BROK the InvestiGator,1004,840,97,"27 Aug, 2022",,949480
永冻之壳 The Shell of Permafrost,1005,1174,97,"9 Dec, 2018",,976940
Angel Legion,1006,11366,84,"14 Aug, 2020",,1333350
Diablo The Abyss,1007,205,83,"22 Aug, 2023","27 Aug, 2022",1945230
狐の旅路,1008,1483,95,"28 Jan, 2020","19 Nov, 2019",1178050
Heroes of Might & Magic V,1009,3531,87,"23 May, 2006",,15170
Esports Godfather,1010,3519,91,"24 May, 2024",,1278540
Die in the Dungeon,1011,1714,91,"22 Feb, 2025","22 Feb, 2025",2026820
Vangers,1012,1059,96,"19 Jun, 1998",,264080
Dungeons of Blood and Dream,1013,783,95,"11 Nov, 2024","28 May, 2024",2488590
"OH MY GOD, LOOK AT THIS KNIGHT",1014,2089,95,"30 Jan, 2018",,781440
HELLCARD,1015,2796,86,"2 Feb, 2024","17 Feb, 2023",1201540
Alternate DiMansion Diary,1016,460,85,"24 May, 2019",,1015720
Arcanum: Of Steamworks and Magick Obscura,1017,1630,89,"22 Aug, 2001",,500810
The Legend of Heroes: Trails in the Sky the 3rd,1018,1786,94,"4 May, 2017",,436670
Snail Simulator,1019,870,98,"21 Nov, 2023",,1500740
桃色武林,1020,460,81,"6 Dec, 2024",,2421310
Rogue Empire: Dungeon Crawler RPG,1021,339,84,"25 Jan, 2019",,650940
Cthulhu Saves the World,1022,2953,91,"14 Jul, 2011",,107310
My Sticker Book,1023,1304,97,"24 Aug, 2022",,2088270
Mount & Blade: With Fire & Sword,1024,10813,87,"3 May, 2011",,48720
Ara Fell: Enhanced Edition,1025,1721,94,"2 Jun, 2016",,440540
Märchen Forest,1026,336,81,"28 Jan, 2021",,1507720
Battle Chasers: Nightwar,1027,5412,87,"4 Oct, 2017",,451020
BRAVELY DEFAULT II,1028,1495,82,"3 Sep, 2021",,1446650
Out Of Hands,1029,871,94,"22 Apr, 2025",,1839810
Fate/EXTELLA LINK,1030,4028,92,"20 Mar, 2019",,622220
群侠传，启动！,1031,918,95,"16 Sep, 2022",,2098790
Legend of Grimrock 2,1032,2840,91,"15 Oct, 2014",,251730
Project Warlock,1033,3980,87,"7 Dec, 2018",,893680
Golden Treasure: The Great Green,1034,721,96,"17 Jun, 2019",,1065100
Miss Neko: Pirates,1035,1158,83,"22 Mar, 2024",,2695270
深渊与地下城,1036,183,85,"9 May, 2024",,2867410
Disillusion,1037,553,96,"31 Aug, 2021","7 Jan, 2021",1490060
Gedonia,1038,3365,88,"14 Oct, 2022","2 Jun, 2020",1114220
冬日树下的回忆(Memories of the Winter Tree),1039,848,98,"2 Jun, 2023",,2403320
I Am Overburdened,1040,134,86,"3 Nov, 2017",,690560
NOeSIS02_羽化,1041,691,99,"9 Nov, 2021",,1423370
Yaga,1042,520,81,"13 Jan, 2021",,888530
Heroes of the Three Kingdoms 2,1043,1652,93,"13 Nov, 2020",,1437830
GWENT: The Witcher Card Game,1044,26575,85,"19 May, 2020",,1284410
Xuan-Yuan Sword: The Scar of Sky,1045,2129,93,"19 Aug, 2021",,1638220
EVOTINCTION,1046,154,87,"13 Sep, 2024",,2005090
Coral Island,1047,17423,88,"15 Nov, 2023","11 Oct, 2022",1158160
Dungeon of the ENDLESS™,1048,9245,88,"28 Oct, 2014",,249050
Kunoichi Botan,1049,494,80,"4 Jan, 2019",,986020
Rise of Gun,1050,680,87,"26 Mar, 2024","18 Oct, 2023",2319640
Ignited in Cavern,1051,730,95,"12 Apr, 2024",,2738080
RPG Architect,1052,132,92,"20 Jan, 2023","20 Jan, 2023",2158670
Scarlet Tower,1053,1703,82,"26 Mar, 2024","1 Nov, 2022",2181720
NEO Scavenger,1054,4269,89,"16 Dec, 2014",,248860
The Thaumaturge,1055,2875,82,"5 Mar, 2024",,1684350
The Heroes Around Me,1056,593,96,"14 Jun, 2024",,1768470
Public Defense Corp,1057,338,82,"5 Dec, 2020",,1078320
Command & Conquer™ Generals Zero Hour,1058,3955,90,"8 Mar, 2024",,2732960
Starcom: Unknown Space,1059,3118,92,"3 Sep, 2024","15 Dec, 2022",1750770
Vagante,1060,3969,90,"22 Feb, 2018",,323220
Mount & Blade,1061,5112,92,"16 Sep, 2008",,22100
Risen,1062,7099,89,"30 Oct, 2009",,40300
Atelier Sophie 2: The Alchemist of the Mysterious Dream,1063,1961,94,"25 Feb, 2022",,1621310
DFHack - Dwarf Fortress Modding Engine,1064,731,99,"14 Apr, 2023",,2346660
Darksiders™,1065,8114,89,"24 Sep, 2010",,50620
Misty Judgment,1066,528,96,"2 May, 2025","2 May, 2025",3364770
Clam Man 2: Open Mic,1067,441,97,"20 Jun, 2020",,1278360
Evoland 2,1068,1794,88,"25 Aug, 2015",,359310
逝去的回忆3：四叶草之梦,1069,597,96,"16 Aug, 2019",,1109130
Auto Rogue,1070,208,94,"23 May, 2025",,3553210
Trials of Fire,1071,2892,86,"9 Apr, 2021","7 May, 2019",1038370
Minoria,1072,1711,83,"27 Aug, 2019",,940910
The Treehouse Man,1073,123,86,"14 Feb, 2019",,841660
Black Skylands,1074,2460,82,"16 Aug, 2023","10 Jul, 2021",1143810
Thymesia,1075,7113,84,"19 Aug, 2022",,1343240
The Lar,1076,1062,95,"10 Jun, 2019",,1084570
Aooni The Horror of Blueberry Onsen,1077,169,81,"2 May, 2025",,3388870
Evoland,1078,4478,83,"5 Apr, 2013",,233470
Atelier Ryza 3: Alchemist of the End & the Secret Key,1079,1754,91,"24 Mar, 2023",,1999770
Gordian Quest,1080,5042,89,"24 Jun, 2022","27 Mar, 2020",981430
Legend Creatures(传奇生物),1081,3757,90,"31 Mar, 2020","31 Mar, 2020",1191840
The Advisor - Episode 1: Royal Pain,1082,580,97,"1 Jun, 2021",,1601680
Lootun,1083,708,94,"14 May, 2024","31 Aug, 2022",1960270
Anarchy Online,1084,268,82,"27 Jun, 2001",,396280
Sorry We're Open,1085,114,95,"18 Feb, 2023",,2161450
The Hex,1086,3942,94,"17 Oct, 2018",,510420
Star Traders: Frontiers,1087,3481,83,"1 Aug, 2018",,335620
灾厄黑龙与谎言公主,1088,2691,90,"23 Jan, 2025",,2850190
GRANDIA HD Remaster,1089,1464,90,"16 Oct, 2019",,1034860
Eastern Exorcist,1090,6046,84,"8 Jul, 2021","14 Aug, 2020",1120810
Final Fantasy III (3D Remake),1091,2772,82,"28 May, 2014",,239120
Aurion: Legacy of the Kori-Odan,1092,125,82,"14 Apr, 2016",,368080
Rebuild 3: Gangs of Deadsville,1093,1395,86,"30 May, 2015",,257170
Himno,1094,5768,91,"27 Apr, 2019",,931690
Darksiders Genesis,1095,9302,82,"6 Dec, 2019",,710920
Epic Conquest 2,1096,389,84,"20 Apr, 2020","20 Apr, 2020",1235360
Rising Star 2,1097,549,94,"13 Aug, 2020",,1235110
夏末白夜,1098,184,96,"22 Jan, 2025",,2538910
Jack Move,1099,671,80,"9 Sep, 2022",,1099640
Hand of Fate,1100,7912,89,"17 Feb, 2015",,266510
Castle Craft,1101,210,90,"29 Apr, 2025","29 Apr, 2025",2086680
The Heart of Influencer,1102,209,93,"28 Apr, 2025",,3562530
Firefighter Connor,1103,409,91,"30 Apr, 2024",,2384920
PRODUCER 2021,1104,157,100,"14 Nov, 2022",,1667320
Charming Hearts,1105,442,88,"14 Jun, 2024",,2817140
Cyber Manhunt,1106,13690,93,"3 Feb, 2021","24 Aug, 2020",1216710
GRANDIA II HD Remaster,1107,2298,85,"24 Aug, 2015",,330390
Atelier Ryza 2: Lost Legends & the Secret Fairy,1108,2975,90,"26 Jan, 2021",,1257290
RPG Maker VX Ace,1109,3080,94,"11 Dec, 2012",,220700
Ooblets,1110,1251,91,"5 Oct, 2023",,593150
Reigns,1111,7314,87,"11 Aug, 2016",,474750
Dragon Cliff,1112,7308,89,"11 May, 2018",,758190
Dread Delusion,1113,3704,90,"15 May, 2024","16 Jun, 2022",1574240
Crimsonland,1114,2005,94,"12 Jun, 2014",,262830
Kingdom: Classic,1115,22070,90,"22 Oct, 2015",,368230
Etrian Odyssey II HD,1116,185,80,"14 Jun, 2023",,1868170
RPG Maker XP,1117,1061,93,"16 Sep, 2005",,235900
Going Medieval,1118,14717,89,"1 Jun, 2021","1 Jun, 2021",1029780
HIVESWAP: ACT 1,1119,3037,94,"15 Sep, 2017",,623940
MareQuest: An Interactive Tail,1120,165,100,"15 Sep, 2023",,2391870
Heroes of the Three Kingdoms 7,1121,2697,80,"13 Nov, 2020",,1437880
Quasimorph,1122,3806,81,"3 Oct, 2023","3 Oct, 2023",2059170
Terminator: Resistance,1123,14514,91,"15 Nov, 2019",,954740
Overlord II,1124,3697,89,"23 Jun, 2009",,12810
Winds of Change,1125,523,95,"22 Aug, 2019",,594130
Child of Light,1126,11844,91,"30 Apr, 2014",,256290
Realm of Ink,1127,2565,92,"27 Sep, 2024","27 Sep, 2024",2597080
Tokyo Xtreme Racer,1128,10862,94,"23 Jan, 2025","23 Jan, 2025",2634950
Hard West 2,1129,2418,81,"5 Aug, 2022",,1282410
The Scourge | Tai Ương,1130,522,92,"23 Oct, 2024","23 Oct, 2024",2456350
Touhou Monster TD ~ 幻想乡妖怪塔防,1131,851,90,"2 Oct, 2021",,1671350
Pray Game,1132,496,90,"23 Sep, 2023",,1551530
Adventure Land - The Code MMORPG,1133,122,86,"28 Jan, 2019","29 Jan, 2019",777150
求闻编年史 ～ Gensokyo Recollection,1134,186,98,"23 Aug, 2022","23 Aug, 2022",2109010
Sacred Gold,1135,3654,84,"14 Aug, 2006",,12320
Book of Demons,1136,8054,91,"14 Dec, 2018",,449960
Soulestination,1137,569,91,"6 Jan, 2021",,1477330
川建国同志想要连任/Comrade Trump's Re-election,1138,1165,89,"11 Sep, 2020",,1375870
Trainee Death Simulator,1139,1475,93,"13 Nov, 2024",,3188550
Merchant of the Six Kingdoms,1140,164,93,"27 Jun, 2023",,2274480
AKIBA'S TRIP: Undead ＆ Undressed,1141,3005,84,"27 May, 2015",,333980
BATTLETECH,1142,21743,83,"25 Apr, 2018",,637090
SpellForce 3 Fallen God,1143,1237,87,"4 Nov, 2020",,1154040
Monster Hunter Stories,1144,662,90,"14 Jun, 2024",,2356560
Dead Age,1145,4312,83,"14 Jul, 2016",,363930
Wintermoor Tactics Club,1146,500,88,"6 May, 2020",,917840
Best Served Cold,1147,175,89,"5 May, 2025",,3218530
Heroes of Might & Magic V: Tribes of the East,1148,2696,92,"16 Oct, 2007",,15370
Exposed Livestream,1149,209,81,"12 Apr, 2025",,3304770
Kriegsfront Tactics - Prologue,1150,428,94,"17 Jul, 2024",,2851820
SteamWorld Quest: Hand of Gilgamech,1151,1735,87,"31 May, 2019",,804010
Learn Japanese To Survive! Hiragana Battle,1152,1723,91,"17 Feb, 2016",,438270
EBOLA VILLAGE,1153,191,85,"14 May, 2025",,2306030
Love is All Around: Echoes of Yesterday,1154,1483,81,"23 Oct, 2024",,3099660
Sairento VR,1155,1437,86,"6 Feb, 2018",,555880
Fairy Fencer F Advent Dark Force,1156,2058,85,"14 Feb, 2017",,524580
Desktop Dungeons,1157,1117,88,"19 Apr, 2023",,226620
Orcs Must Die! 2,1158,12673,92,"31 Jul, 2012",,201790
Six Ages 2: Lights Going Out,1159,138,97,"21 Aug, 2023",,2278010
Border Town,1160,180,90,"23 Jan, 2025","23 Jan, 2025",1967820
